id,created_at,text
569210219806400512,2015-02-21 19:01:06,So excited for you all to see ESSENCE awards on @OWNtv tonight. 10/9c some beautiful moments with @Lupita_Nyongo @AVAETC
568945056561934336,2015-02-21 01:27:26,Essence is my favorite awards show. Now you can see on @OWNtv Saturday night at 10/9c.… http://t.co/Ebku7sDb0q
568556789316378624,2015-02-19 23:44:36,Beautiful day with Essence and #BlackWomenInHollywood. Proud to present this special on @owntv… http://t.co/TvV9EPGm8m
568383148297318400,2015-02-19 12:14:37,.@3LWTV let me know when you're 100 pages in. #Ruby #OBC
567922069494566912,2015-02-18 05:42:27,@MsReneeLawless great scene. But I have a feeling she'll be back #HavesAndHaveNots
567213787329998848,2015-02-16 06:47:59,@RichOnOWN yep some funny moments .. Did you like the Californians skit?
567180882336038912,2015-02-16 04:37:14,the legendary Cicely Tyson and I celebrating @tylerperry's new baby boy. Gospel christening ! http://t.co/s8mIjF1zDI
567148071193436160,2015-02-16 02:26:51,"yolandalive,iamjhud sang today for @Tylerperry's  baby son's christening. So beautiful to witness. http://t.co/bVqTSU0EUF"
567006065821511680,2015-02-15 17:02:35,Don’t ya love these @SuperSoulSunday shorts? Today’s is one of my faves of the season. Thanks @John_Chester! http://t.co/Ko5XNNDCku
566998212666331138,2015-02-15 16:31:22,"""Help me see what I 'm not seeing"".. What do you need @realrobbell Great for any relationship I think. #SuperSoulSunday"
566996981348708353,2015-02-15 16:26:29,@GrowingOWN #Zimzum ❤️
566996064855523329,2015-02-15 16:22:50,@Official_AlexB_ @OfficialStedman sometimes not most.
566991646701539330,2015-02-15 16:05:17,@realrobbell looking forward  to your love notes on Super Soul Sunday!
566708315808215040,2015-02-14 21:19:26,Bouquets of love from Stedman and the pups. #loveiseverything❤️ http://t.co/q7USOKfa0D
566683727300816896,2015-02-14 19:41:43,.@cynthiabondruby at O'Hare airport Chicago❤️ http://t.co/vGX7Ekk1cJ
566683072930668544,2015-02-14 19:39:07,.@cynthiabondruby great valentine gift❤️ http://t.co/k2E3nXAUOf
566057297466503169,2015-02-13 02:12:31,.@violetgrey @carmenejogo really enjoyed our conversation. Photos are gorgeous! http://t.co/nQfiJaJieM
566047823976620033,2015-02-13 01:34:52,"RT @essencemag: .@Oprah, @Lupita_Nyongo and more join list of presenters at Black Women in Hollywood event http://t.co/PewZRuDqFF"
566010732953993217,2015-02-12 23:07:29,"Sadie, Sunny, Lauren waiting for dinner with their  Snoods on to keep their ears out of the food bowl. http://t.co/okaOjg16Fg"
565305283103449089,2015-02-11 00:24:17,@cynthiabondruby so happy for you today!
565304776960008192,2015-02-11 00:22:16,@JKS_2010 yay! Janell did't you just want everybody to read it! I still think of Ruby and Ephram as real people. #Ruby
565304050951147521,2015-02-11 00:19:23,.@racheldrews1 when did u first read RUBY? Did you feel like I did?
565294444061417475,2015-02-10 23:41:12,The book  RUBY is #5 on @BNBuzz and rising on @amazonbooks . Come on Book Lovers! Can't wait for you to read.
565289691843690496,2015-02-10 23:22:19,.@3LWTV @rempower have you both gotten the book yet? #RUBY #BookClub2.0
565163415614676994,2015-02-10 15:00:33,RUBY by @cynthiabondruby had such a profound impact on me I had to share it with you. #OprahsBookClub Go to http://t.co/heqP2g0W0o for more
565005059826925569,2015-02-10 04:31:18,@emmascout RELENTLESS!
565004971184496640,2015-02-10 04:30:57,Ok friends gotta read up for SSS taping tomorrow. G'nite.
565004726488801280,2015-02-10 04:29:58,@amandeepc  nope. Novel by a first time author.
565004450117738499,2015-02-10 04:28:52,@tpoulos this is IT!!
565004335680339969,2015-02-10 04:28:25,@rempower @3LWTV nothing like it.. No hints would come close .. Please let me know when you start reading it.
565003517145153536,2015-02-10 04:25:10,@lizkinnell I read back in December .. But wasn't sure y'all could handle it. Still not sure. Interested to see the reaction.
565002926658433026,2015-02-10 04:22:49,@3LWTV you Lonnell are not only going to LOVE it. I'm sure you will agree with me. I'd bet on it!
565002267527766016,2015-02-10 04:20:12,Tomorrow morning announcing new book club selection . So excited . I honestly have NEVER read a book like this before.
564471943059881984,2015-02-08 17:12:53,@Joy_Rizing everybody needs a break! We're 26 weeks of new shows. God you're watching.
564471436333416449,2015-02-08 17:10:52,@CarpeDiemJBS @SheriSalata @awardnow @mistyonpointe good idea Jas.
564471199279771648,2015-02-08 17:09:55,"Loving this new show are y'all watching?
#InDeepShift"
564469371355926528,2015-02-08 17:02:40,I'm staying tune for new show In Deep Shift.
564468971617796098,2015-02-08 17:01:04,I can honest say I feel better after watching this show . Thank you all for joining me.#SuperSoulSunday
564468499032977408,2015-02-08 16:59:12,What we're all seeking is a personal experience of our divine nature. #SuperSoulSunday
564467825285165056,2015-02-08 16:56:31,@GaOWNers I love how gems of wisdom always resonates on this show. My gift I loooove sharing with the world.#SuperSoulSunday
564466163841630208,2015-02-08 16:49:55,RT @RichOnOWN: Religion is the map. It isn’t the destination. #SuperSoulSunday @RichardRohrOFM @Oprah
564465194089193474,2015-02-08 16:46:04,@kenlikebarbie my spiritual practice is Stillness and Kindness. #SuperSoulSunday
564464029960122369,2015-02-08 16:41:26,@tpoulos @EckhartTolle yes time for me to read it again..A NEW EARTH lifted my life . #SuperSoulSunday
564462907266568192,2015-02-08 16:36:58,Gotta say @EckhartTolle teaching about stress has saved me many a day. Stress is wanting what is to be something it isn't. #SuperSoulSunday
564462035811835904,2015-02-08 16:33:31,"""If you don't transform your suffering you transmit it"". Wonderful nuggets for the soul. Thanks @RichardRohrOFM #SuperSoulSunday"
564461321450561540,2015-02-08 16:30:40,"""When you don't need to play the victim or create victims you're free"". Loved this @RichardRohrOFM #SuperSoulSunday"
564460716883582977,2015-02-08 16:28:16,"@kenlikebarbie what breaks my heart w/news,the same stories repeated, we as a species don't seem to learn the lessons. #SuperSoulSunday"
564459480352444416,2015-02-08 16:23:21,"@amandeepc @RichardRohrOFM yep I get that . It's the ""ego"" that's offended.
#SuperSoulSunday"
564459160184451072,2015-02-08 16:22:05,"""Whenever you take offense it's always the false self that is offended ""ok @RichardRohrOFM"
564457114404286464,2015-02-08 16:13:57,"@ChrisHeuertz @RichardRohrOFM loved that one too. ""God is a VERB.""About what you DO, how you treat your self and others."
564456404421844993,2015-02-08 16:11:08,@ChristinabellGH 🙏🙏🙏to your grandpa.
564455925906280450,2015-02-08 16:09:14,God isn't a being as much as God is the grounding of BEING itself. Loved this from @RichardRohrOFM #SuperSoulSunday
564453656716521473,2015-02-08 16:00:13,@3LWTV Lonell like the new pic.
564453433206255617,2015-02-08 15:59:20,@MalikaGhosh just let the dogs out brewing my chai!
564453232840167424,2015-02-08 15:58:32,Mornin' Super Soulers and anyone else looking for food for your soul. New season starts right now! #SuperSoulSunday
563810000045232128,2015-02-06 21:22:33,To all my U.K. And South African buddies .. @SelmaMovie opens there tonight. Thanks already for your support.
562329804507066368,2015-02-02 19:20:47,Yay @AVAETC our announcement is out! http://t.co/0DSMOVGzON
562328379173515266,2015-02-02 19:15:07,RT @TVMoJoe: BOOM! @Oprah teaming with Selma's @AVAETC to create @OWNTV drama in which Winfrey will have a recurring role.  DuVernay will w…
562328240694386688,2015-02-02 19:14:34,@AVAETC @TheAcademy am I first Black producer nominated??  Wish you were going with me. #OscarsLunch
561929603036356609,2015-02-01 16:50:32,Morning Supersoulers! Lots of great spiritual lessons today. NEW SEASON next Sunday!
560862314061377537,2015-01-29 18:09:30,"Harvest day birthday! Purple cauliflower.. Yellow peppers, fennel. Broccoli, turnip greens. http://t.co/yCfkSEqzwr"
557651754305998848,2015-01-20 21:31:53,"#Repost from @avaetc: Here is a small note that they will never see, but I must post it anyway.… http://t.co/BeFoucVNAF"
557371902709084160,2015-01-20 02:59:51,@EbonyGLeBlanc agree  being a dark girl I admit until commissioning this doc I always thought Light girls had it better. #LightGirls
557371254655553536,2015-01-20 02:57:17,"RT @EbonyGLeBlanc: Just as I thought...different journey, same pain. #LightGirls #DarkGirls #OWN #OWNTV"
557255709692153856,2015-01-19 19:18:09,"Because of Dr. King..
Watch this and share your answer.  0933P001013_DR_KING_MX.mov  https://t.co/ZYI8Oh0IX7"
556857011825295361,2015-01-18 16:53:52,Happy Super Soul Sunday every 1. We're in Selma celebrating @SelmaMovie . How cool is that!
556511493563629568,2015-01-17 18:00:54,"RT @jillienp: If you have not seen the Oscar nominated @SelmaMovie, do it this weekend to celebrate #MLK's birthday! #SelmaMovie http://t.c…"
556189745425174529,2015-01-16 20:42:23,@newtgingrich thanks for the @SelmaMovie shoutout. Agree a good way to celebrate MLK weekend. #GoSeeSelma
556188776465444867,2015-01-16 20:38:32,RT @newtgingrich: Selma is a remarkable movie. It would be great to see over Rev Martin Luther King's holiday weekend. Very powerful and in…
555948098426793985,2015-01-16 04:42:10,"@common congratulations again for #Glory ! avatec her mom and gran, celebrating .#CriticsChoice http://t.co/DnLp4JQUwc"
555913335867072512,2015-01-16 02:24:02,@tpoulos you don't want to see my fuming face right now!
555912305276248064,2015-01-16 02:19:56,@LovelymarisaT @wouldnotmind what's happening on the show?
555912114083074050,2015-01-16 02:19:11,@wouldnotmind stuck in traffic!!!
555903793393438720,2015-01-16 01:46:07,@OWNingLight @RichOnOWN @SelmaMovie yes his children have seen and told David O. He did a great job.
555903594600214529,2015-01-16 01:45:19,RT @3LWTV: @RichOnOWN @Oprah @SelmaMovie congratulations! A great way to honor Dr King's legacy this weekend is see this film!
555903319449681920,2015-01-16 01:44:14,"@RichOnOWN @SelmaMovie of course I agree. The real birthday and nominations.
He's smiling. #Selma"
555903005053046785,2015-01-16 01:42:59,RT @RichOnOWN: .@oprah Such a great way to honor Dr. Martin Luther King Jr on his birthday! Two Oscar nomination for @SelmaMovie!  http://t…
555902721404841984,2015-01-16 01:41:51,@tpoulos @common @johnlegend in the car on my way stuck in traffic ( 3 cars move every 2 mins)
555901595192287233,2015-01-16 01:37:23,@common @johnlegend Bravo! #Glory !We're proud of you and our Best Picture nominee.#Selma
555438823304200192,2015-01-14 18:58:29,Dropped in @Starbucks to grab a new brewed #TeavanaOprahChai on ice! Made some new friends ! 😊☕️… http://t.co/2V54GGTLQr
554511608693522434,2015-01-12 05:34:04,I loved this acceptance speech @common #GoldenGlobes http://t.co/DCmfixGP3V
554312523256573952,2015-01-11 16:22:58,@RichOnOWN morning Rich! Happy SSS !
554036090214961152,2015-01-10 22:04:32,Thanks @PRanganathan @PhoebeFeed  and everyone for joining. Tell your friends about @SelmaMovie. Thanks to All who've seen it and plan to.
554035240511868929,2015-01-10 22:01:09,".@ColeWorldMedia Long Forgotten, 16th Street Baptist Church Bombing Survivor Speaks Out : NPR http://t.co/x5CYTHv97h"
554034666060009472,2015-01-10 21:58:52,@ColeWorldMedia @AVAETC @SelmaMovie there was a 5th little girl.
554034028207022080,2015-01-10 21:56:20,@SpontaneSmiley we're so excited to be in Selma next weekend. #SelmaTweetup
554033689412108289,2015-01-10 21:54:59,@ShortT318 tell him to FaceBook me.#SelmaTweetUp
554033420141993984,2015-01-10 21:53:55,".@charaesey @SelmaMovie I knooow a lot of people thought ""back in the day"" was farther back. #SelmaTweetUp"
554032764488388609,2015-01-10 21:51:19,@iamkidpresident staying true to yourself is and will always be the answer. So glad you liked @SelmaMovie. #SelmaTweetup
554031418364276736,2015-01-10 21:45:58,@rosebutler r you going this weekend?
554031155033296896,2015-01-10 21:44:55,@common my 2year old great niece now trying to sing it. #Glory
554030297751109632,2015-01-10 21:41:31,"For me the real value of @SelmaMovie is to know how we  got to where we are. ""Our crowns have been paid for"".. Maya Angelou told me often."
554029289184587776,2015-01-10 21:37:30,@OWNingLight me too. Archival footage gets me every time!#SelmaTweetup
554028831627935744,2015-01-10 21:35:41,@nada0971 @SelmaMovie  I didn't have any funny blooper moments. Both scenes pretty intense for me. #SelmaTweetUp
554028366173458432,2015-01-10 21:33:50,@sandyabrams @PaoloPresta @MalikaGhosh no he was assassinated in '68. I was 14.
554027615476928512,2015-01-10 21:30:51,"@colmandomingo @Owners Colman that scene of you ""eyes on the prize"" in jail... Brilliant! #Selma"
554027217944993792,2015-01-10 21:29:16,"My favorite moment the final march across  the bridge. All races, ages, backgrounds, people.#SelmaTweetup"
554026535900835840,2015-01-10 21:26:34,@3LWTV @PRanganathan YES big lesson: nothing passive about non-violence. #SelmaTweetUp
554025556023332864,2015-01-10 21:22:40,@PRanganathan I'm inspired too. Look what they DiD and what we can Do! #SelmaTweetUp
554025197552934913,2015-01-10 21:21:15,"@SpontaneSmiley I think Oyelowo ""embodied"" MLK. He found a way to connect to his spirit. #Selma"
554024746367471616,2015-01-10 21:19:27,@sandyabrams  Sandy I feel the same way. #SelmaTweetUp
554024482814177281,2015-01-10 21:18:24,RT @sandyabrams: RT @IamTaurence @SelmaMovie Reminds me that what's ordinary about my life is actually a privilege someone fought for #Selm…
554024280489340929,2015-01-10 21:17:36,@RichOnOWN @ChappellClay @AVAETC that's the day Maya died and day I was bidding for Clippers in between takes. #Selma
554022858331267072,2015-01-10 21:11:57,RT @SelmaMovie: It's almost time! Join the conversation w/ @Oprah &amp; other cast members for the #SelmaTweetUp at 1pm PST. http://t.co/fN08qB…
554022832280072193,2015-01-10 21:11:51,.@common I can't get  the song out of my head. #Glory . How long did it take u and @johnlegend to write?
554021106026164224,2015-01-10 21:04:59,Hi everyone @PRanganathan @PhoebeFeed thanks for hosting #SelmaTweetUp.
553798872728760320,2015-01-10 06:21:55,@AaronNickey thank you for going to see it.#Selma
553794600179998720,2015-01-10 06:04:56,"@iamtikasumpter hey Tika! Selma made a ""Candace"" possible!  So glad you liked. #Selma"
553792781806628864,2015-01-10 05:57:42,@violadavis @AVAETC Viola thank you for going to see Selma. Ava and I were just applauding you @AFI luncheon.
553792012650950656,2015-01-10 05:54:39,RT @violadavis: Was very moved by #Selma. Congrats on the well-deserved noms @AVAETC and @Oprah
553690132859998208,2015-01-09 23:09:49,@IAMJHUD @ssandersprods can't wait to see you rock the stage in the broadway revival. I'll be there opening night #ColorPurple
553689443391913984,2015-01-09 23:07:05,RT @IAMJHUD: So excited to make my Broadway debut this fall as Shug Avery in the revival of #TheColorPurple! @Oprah @ssandersprods http://t…
553625240547631104,2015-01-09 18:51:57,Truly had good fun with theellenshow!!! And I don't even like playing games. #HeadsUp http://t.co/ZiqQcl8TL8
553621664269737985,2015-01-09 18:37:45,"@jillienp yes, took this photo just for u. Betty says you're a great friend. http://t.co/uNgEoUq5fK"
553621145673809921,2015-01-09 18:35:41,"@3LWTV @SelmaMovie @AVAETC thanks Lonnell we're all headed to AFI luncheon. And taking 40 people to see Selma tonight.
Opening weekend!!💃💃💃"
553620062100131840,2015-01-09 18:31:23,RT @3LWTV: Headed to see @SelmaMovie again today. Box office support is critical. You should do the same! #Selma @Oprah @AVAETC  http://t.c…
553619594808545280,2015-01-09 18:29:31,".@nprfreshair this was my faaaavorite interview ever! #SELMAMovie 
 http://t.co/ehMuTVqfu2"
553618508257304576,2015-01-09 18:25:12,"RT @nprfreshair: The Sounds, Space And Spirit Of 'Selma': A Director's Take http://t.co/EsFwwBpl7i @AVAETC http://t.co/fKUU0YyUGn"
553616615321780224,2015-01-09 18:17:41,.@AVAETC our  #SELMAMovie nationwide opening  Day has finally come. You deserve every good vibe coming your way. Well Done!
553615543471583232,2015-01-09 18:13:25,"RT @AVAETC: Today is the prize. In my mind, a film isn't finished until it meets it's audience. Today is that day. My work is done. It was …"
553362331078381568,2015-01-09 01:27:15,@RottenTomatoes yippee certified100% Fresh! #SELMA
553361906308612096,2015-01-09 01:25:34,RT @RottenTomatoes: #Selma is Certified Fresh at 100% with 93 reviews ---&gt; http://t.co/fvUPdel9KK  🍅 #Tomatometer @SELMAMovie @AVAETC @Oprah
553298465833230336,2015-01-08 21:13:28,"Selma, the movie and the message - http://t.co/BiZnP0HhrV @donnabrazile Thank you ! http://t.co/kfLeZHdJYn"
553115507126042625,2015-01-08 09:06:27,@violadavis way to GO! Congratulations!!
553114495728369664,2015-01-08 09:02:26,"RT @AVAETC: 27 black business leaders have done the unprecedented. Created a fund for 27,000 NYC students to see SELMA for free! http://t.c…"
552583724769239042,2015-01-06 21:53:21,".@creates @Starbucks @TEAVANA you mean like this ""Teavaaannnnnaaaaa Opprrrraaaaahhhhh Chaiiiiiii!"" 😜"
552582900701724673,2015-01-06 21:50:04,.@tallulahnovo @omxgitsjuliax so nice of you to share it with a friend. I agree everything's better when you share it  #TeavanaOprahChai
552581679127474177,2015-01-06 21:45:13,.@ShanSS247 @SuperSoulSunday you can get it at @Starbucks. New brewed tea in stores today. ☕️☕️☕️ #TeavanaOprahChai
550766819536297984,2015-01-01 21:33:37,Celebrating Selma all month long on @owntv starting today! #Selma50 http://t.co/LIGRM20k22
549980480729124864,2014-12-30 17:28:59,Sunrise over Haleakala good mornTing! http://t.co/1H7SrgowXe
549052034276544513,2014-12-28 03:59:40,@WSJ now let's send prayers out now for this🙏 all the families.
549051559930118144,2014-12-28 03:57:47,".@MichaelSamNFL loved his answer "" I came out so I didn't have to hide"". #MichaelSam"
549049623264780288,2014-12-28 03:50:05,.@MichaelSamNFL I too hope good things are on the horizon #MichaelSam
549047349293506560,2014-12-28 03:41:03,@TheeKOShow no. He was tired of hiding. #MichaelSam
549047163473256449,2014-12-28 03:40:19,@CocoaPopps @OWNTV I know 8 kids single mom.. Who didn't even want him to play football. Amazing Grace #MichaelSam
549046784975073282,2014-12-28 03:38:48,".@MichaelSamNFL I love your answer "" I needed sports"". #MichaelSam"
549043745170001920,2014-12-28 03:26:44,@HallErik @OWNTV cause you don't have permission to record other people without asking first and the calls are spontaneous.#MichaelSam
549039927623561216,2014-12-28 03:11:34,RT @SheriSalata: hey @MichaelSamNFL @Vitcamm  so many are watching with supportive hearts.  Hope you are feeling that tonight.  hearts.  #e…
549038329648279553,2014-12-28 03:05:13,@cherylaction thanks Cheryl
549036988871868416,2014-12-28 02:59:53,@platt300k I hear you.
549036209108824065,2014-12-28 02:56:47,RT @HarryCook: #MichaelSam is an inspiration to the millions of LGBTQ youth out there struggling. Be true to who you are. Closets are for c…
549036143484743680,2014-12-28 02:56:31,"RT @KimHaleDance: It is okay to be who you are!!! Honey, there's nothing to fear but fear itself. #MichaelSam .@owntv .@oprah .@SheriSalata"
549030121265311744,2014-12-28 02:32:36,@RealMattHopkins @OWNTV thanks Matt.
549029557236289536,2014-12-28 02:30:21,@cherylaction @artisj21 a gift from a friend.
549029237856800768,2014-12-28 02:29:05,"Our interview afterwords really great. I asked him if he thought the ""kiss"" was too much. His answer spot on. #MichaelSam"
549027607707398144,2014-12-28 02:22:36,Getting our first ukulele lesson on the porch! Not ready for concert yet. http://t.co/nTINA7t8fs
549023623210467329,2014-12-28 02:06:46,Michael Sam had such a tough upbringing it's a miracle he survived. #MichaelSam
549023316443295744,2014-12-28 02:05:33,@Ruelon @OWNTV glad y'all are watching so am I. #MichaelSam
548600086758825984,2014-12-26 22:03:47,"If you're in LA, DC, NY, ATL.. Take some friends to see #Selma this weekend. Movie opens nationwide Jan9th.#SELMA"
548599186069807105,2014-12-26 22:00:13,Thanks All .. On Behalf of @AVAETC and the #Selma team we  are so grateful to you for receiving our movie in the spirit it was created.
548598497402822656,2014-12-26 21:57:28,". @AVAETC @CanK30  Ava convinced me to do it after sending me a story about the real Annie Lee Cooper who watched ""Oprah"" every day.#Selma"
548597567106211840,2014-12-26 21:53:47,@shaynetraviss @AVAETC strategy and a clear intention #Selma
548597435119837185,2014-12-26 21:53:15,@PhoebeFeed Maya's words . Good observation! #SELMA
548597259189755904,2014-12-26 21:52:33,@rolandsmartin @AVAETC if only I could type as fast as you dance Roland.#Selma
548595009461555200,2014-12-26 21:43:37,@CarpeDiemJBS patent leather shoes!
548594726320869376,2014-12-26 21:42:29,".@CarpeDiemJBS  she @AVAETC has incredible vision. I trust her instincts, even when I disagree.and we didn't always agree. #SELMA"
548594029026222080,2014-12-26 21:39:43,@slminspired @SELMAFilm really good. And the power of a solid collective idea.#Selma
548593782187237376,2014-12-26 21:38:44,@TakeItFromTia good one.#SELMA
548593647843688449,2014-12-26 21:38:12,@3LWTV aren't all those men and women heroes? #Selma
548592628271304704,2014-12-26 21:34:09,"from those of you who've seen it , what was your main takeaway.?
Can you say without spoiling for others?#Selma"
548591492109844480,2014-12-26 21:29:38,@TierraDestiny what scene are you in ? #Selma
548590448789307392,2014-12-26 21:25:29,@RichOnOWN @nada0971 I feel her spirit always. It was really strong that day. #Selma
548589712609259521,2014-12-26 21:22:34,.@nada0971 I filmed that scene the same day Maya passed. #SELMA
548589285142589440,2014-12-26 21:20:52,@emmascout @AVAETC hey Avs what are the 3 words King used in movie?#Selma
548588503953444864,2014-12-26 21:17:46,@emmascout loved that scene my character was a real woman who lived to be 100. Annie Lee Cooper died in 2010. #Selma
548587937177161728,2014-12-26 21:15:31,@straitblazin also @AVAETC runs such a cool set. Recognizes EVERY body. #Selma
548587436754755584,2014-12-26 21:13:31,@straitblazin the Vibe was divine. We all knew we were working on something bigger than us. #Selma
548586859295543296,2014-12-26 21:11:14,Love this photo @AVAETC and David O. Went to all LA theaters last night to watch people watch #SELMA http://t.co/PEFXGmAY8r
548586209627213824,2014-12-26 21:08:39,@3LWTV that's so good. Strategic Planning works.#Selma
548585953451712512,2014-12-26 21:07:38,"@rempower the one message I hope people receive is understanding the price that was paid for our ""civil rights"". #SELMA"
548585496461340672,2014-12-26 21:05:49,Everyone whose seen #SELMA or planning to see tweet me now!
548585133909889024,2014-12-26 21:04:22,@kenlikebarbie tweeting from Aloha land where movie has not yet opened.#SELMA
548584907073544192,2014-12-26 21:03:28,"@emmascout @AVAETC we're just so happy it got done. A year ago , Ava was still writing and had not turned in script. #SELMA"
548583760438890496,2014-12-26 20:58:55,"Tweethearts, i love reading all your tweets about #Selma.  Let's do a tweet up at 4p ET. @AVAETC and I want to hear your thoughts."
548410654839693314,2014-12-26 09:31:03,@ChrisSumlin January 9th opens nationwide!
548410310923522048,2014-12-26 09:29:41,@melodyMcooper @avatec melody how old are your kids? Great conversation afterwards? #Selma
548409338218291202,2014-12-26 09:25:49,RT @wolfblitzer: Just saw #Selma which is so powerful. http://t.co/mrX3dGEENS
548276059464953857,2014-12-26 00:36:13,.@DorothyMB brined for 2 days and smoked for 10hrs by chefkennyg37 . I cannot take credit. But can't wait to experience. #MerryChristmas 🙏
548274591202680832,2014-12-26 00:30:23,@Rob1Mama so sweet of you. Merry🎄🙏
548274298217984001,2014-12-26 00:29:13,@TheGoodGuyRob was yours the one without the bow ?? 🎅
548267409938055168,2014-12-26 00:01:51,More favorite gifts. Black and White truffle. A real  pearl in its shell. A cross made of shells. Now… http://t.co/SamaSPQx4H
548251661635174400,2014-12-25 22:59:16,Favorite gift from my goddaughter Kirby. Christmas leggings from @TipsyElves #merryChristmas http://t.co/fKkzyPO1Jk
548213797803282434,2014-12-25 20:28:49,Merry Christmas our house to yours! http://t.co/UXMI6ge7Me
548209026581159936,2014-12-25 20:09:51,@mstommie @AVAETC packed house..yay! Thanks
548208734623637504,2014-12-25 20:08:42,@AVAETC just got off the phone with David. He says you all are going to theaters . yAy #SelmaFilm
548202779601149953,2014-12-25 19:45:02,Opening Day! Yes that's David Oyelowo who plays a brilliant MLK  jumping forgot in front of theater.… http://t.co/aUiTqaZIL3
547972541432594434,2014-12-25 04:30:09,"@LisaPresley hey Lis, got your gift. Made Stedman the Grits!"
547962427166695426,2014-12-25 03:49:57,Wishing you  All a double rainbow Christmas Eve! #falala http://t.co/G8yec7Vr4G
547901312818368512,2014-12-24 23:47:07,"“@aoscott: Here's another one: my attempt to do justice to @AVAETC'S mighty ""Selma"" http://t.co/3CY0BdDDMH” Justice indeed.. WOW!"
547899081733840896,2014-12-24 23:38:15,"A 50-Mile March, Nearly 50 Years Later - http://t.co/xoyWGpwxOH @AVAETC so proud of you!  http://t.co/sJX5IIqBeD"
547560247897096193,2014-12-24 01:11:50,Thanks to @Common and @JohnLegend for such a beautiful song... #Glory for #SelmaFilm. https://t.co/VZM4pjzpvU
547482787985784833,2014-12-23 20:04:03,From our front porch to yours @jimmyfallon #HolidaySpirit http://t.co/uXJOC75c5P
547473891656863745,2014-12-23 19:28:42,.@jimmyfallon Luke says thanks for the Christmas Sweater! http://t.co/ku1odOqTGi
546846855791771648,2014-12-22 01:57:05,@lteasda @OWNTV thanks for watching!
546846778763407360,2014-12-22 01:56:46,"RT @lteasda: @Oprah #OWNTV Thank U for using your platform for the greater good, providing uplifting &amp; inspiring TV #RobBellShow is an incr…"
546842304292458496,2014-12-22 01:38:59,@amandeepc sharing releases the pain for sure.
546833659559292928,2014-12-22 01:04:38,".@3LWTV I know people yearn  for an alternative to the chaos.
Thanks to you @GrowingOWN and all the OWNERS who help shine the Light."
546832794677026816,2014-12-22 01:01:12,@GrowingOWN @DevlinHuxtable saw it months ago. @RWitherspoon does a great job.
546831736626106368,2014-12-22 00:57:00,.@3LWTV thank you for that response. Hoping this kind of show can work n Prime time. Thank you and all of you  for your support. #soultosoul
546830916547391490,2014-12-22 00:53:44,@towingaevans @MThomashefsky yes I feeeeel her all the time.
546830149778292737,2014-12-22 00:50:41,.@MThomashefsky miss her Sooo much. Tapes like this remind me how much. #SoultoSoul
546829473136398337,2014-12-22 00:48:00,"""The Soul is the spirit that longs  for ALL. "" Brilliant words from Maya. #soultosoul"
546828150701690880,2014-12-22 00:42:45,".@GrowingOWN @marknepo ""God is ALL"" .. Favorite definition from Maya."
546827742415949824,2014-12-22 00:41:08,@GrowingOWN that's a good Sunday! #SoultoSoul
546827244597825536,2014-12-22 00:39:09,We release heaven by living on Earth .. One of my favorite quotes ever. Thanks @marknepo  #SoultoSoul
546826793315889152,2014-12-22 00:37:21,@awardnow @mybestlifecoach @GrowingOWN yep.. We needed one hashtag for the experience . #SoultoSoul
546826053759430657,2014-12-22 00:34:25,@GilbertLiz @SuperSoulSunday hey Liz... Miss you on tour. Thanks for joining us on TweetUP! #SuperSoulSunday
546824997251973120,2014-12-22 00:30:13,@lardove6169 loving life! So sorry you're not.
546824684822462464,2014-12-22 00:28:59,Look at me looking at @rustyrockets I can't believe the words coming out of his mouth. he didn't blink or hesitate. #SuperSoulSunday
546822036094349312,2014-12-22 00:18:27,@Pharrell loved his answers too. Wise. very Wise. #SuperSoulSunday
546821346919866368,2014-12-22 00:15:43,@JohnLeFevre @rustyrockets don't thnk you're right about that. Are u watching him on #SuperSoulSunday
546820915271462912,2014-12-22 00:14:00,.@CDNOWNViewers @OWNCanada yay Canada  tweet now!
546820543547064320,2014-12-22 00:12:31,@Official_AlexB_ @iamTinaTurner nope didn't know. Hey Tina!!
546819946273980416,2014-12-22 00:10:09,".@rustyrockets surprised me the most with his responses. So spiritually fluent don't you think?
#SoulToSoul"
546819073296703488,2014-12-22 00:06:41,"Loved Tina Turners answer ""God is a way of life"" didn't you ? #SoulToSoul"
546818314190594048,2014-12-22 00:03:40,"Here we are .. Thanks for joining us.
""the soul is the fingerprint of God that becomes the physical body"" go @IyanlaVanzant #SoulToSoul"
546817103798337536,2014-12-21 23:58:51,.@RichOnOWN @SuperSoulSunday  so hoping this works . Fingers crossed for good numbers.
546816002252492800,2014-12-21 23:54:28,@rempower @Official_AlexB_ @OWNTV ready for the TweetUp. #SoulToSoul
546711614737502209,2014-12-21 16:59:41,@Official_AlexB_ @OWNTV for sure!
546710983708667904,2014-12-21 16:57:10,Trying something different SuperSoulSunday and @realrobbell in prime time tonight 8pm
546709407216590848,2014-12-21 16:50:54,Happy Super Soul Sunday everyone. Still cleaning dogs! Thank you @paulocoelho
546511206681288705,2014-12-21 03:43:20,Anybody have any idea how to get these matted grass seeds out of dogs hair? #whatamess http://t.co/sdZjxCkFJy
545746551323512832,2014-12-19 01:04:51,Harpo Ho Ho Hoiing! #Christmasparty http://t.co/q20rcn5Tua
